education_num,capital_gain,hours_per_week,sex,age,cluster
9,0.0,40,1,38,0
13,0.0,40,1,21,0
9,0.0,45,1,25,0
7,0.0,40,1,49,0
13,0.0,40,1,34,0
10,0.0,28,1,60,0
9,0.0,35,0,35,1
13,0.0,40,1,42,0
14,0.0,30,0,61,1
13,0.0,40,0,24,1
9,0.0,50,1,26,0
4,0.0,48,1,64,0
14,0.0,45,1,47,0
7,0.0,60,1,23,0
10,0.0,15,1,34,0
6,0.0,38,0,47,1
10,0.0,50,1,43,0
9,0.0,50,1,47,0
9,0.0,40,1,57,0
10,0.0,10,1,19,0
6,0.0,40,0,36,1
13,0.0,40,1,72,0
10,0.0,45,1,34,0
9,0.0,45,1,31,0
10,0.0,14,0,23,1
7,0.0,20,1,18,0
10,0.0,40,1,41,0
10,0.0,40,1,45,0
6,0.0,50,1,37,0
13,0.0,30,0,27,1
9,0.0,40,0,50,1
15,1120.6736632348056,50,1,41,3
9,0.0,40,1,20,0
13,0.0,40,1,60,0
9,0.0,24,0,23,1
9,0.0,40,1,32,0
13,0.0,50,1,62,0
10,1120.6736632348056,40,1,40,3
13,0.0,60,1,42,0
9,0.0,40,0,34,1
9,0.0,10,0,37,1
10,0.0,25,1,18,0
14,0.0,40,0,27,1
10,0.0,32,1,27,0
15,0.0,30,0,61,1
7,0.0,40,1,41,0
13,0.0,21,0,46,1
14,0.0,60,1,46,0
11,0.0,48,1,45,0
9,0.0,20,0,70,1
9,0.0,30,0,46,1
10,0.0,40,1,20,0
14,0.0,40,0,36,1
10,0.0,40,1,38,0
10,0.0,40,0,27,1
13,0.0,55,1,51,0
10,0.0,50,1,39,0
11,0.0,40,1,45,0
14,0.0,50,1,51,0
9,0.0,24,0,52,1
9,0.0,45,1,39,0
13,0.0,38,0,30,1
10,0.0,50,0,44,1
10,0.0,35,1,44,0
9,0.0,40,0,28,1
2,0.0,45,1,43,0
15,0.0,50,1,43,0
9,0.0,45,1,38,0
10,0.0,35,1,41,0
13,0.0,40,0,36,1
9,0.0,42,1,32,0
9,0.0,40,0,45,1
14,0.0,40,0,30,1
5,0.0,38,0,25,1
8,0.0,40,0,21,1
10,0.0,40,0,43,1
6,1120.6736632348056,35,1,19,3
8,0.0,25,1,21,0
11,1120.6736632348056,50,0,40,2
13,0.0,55,1,38,0
11,0.0,32,0,24,1
14,0.0,40,1,54,0
10,0.0,40,0,29,1
10,0.0,20,0,19,1
10,0.0,40,1,22,0
9,0.0,55,1,48,0
13,0.0,20,0,64,1
10,0.0,11,0,27,1
14,1120.6736632348056,40,1,40,3
12,1120.6736632348056,40,1,47,3
10,0.0,22,0,19,1
13,0.0,40,1,39,0
8,0.0,25,1,34,0
13,0.0,50,1,36,0
9,0.0,40,1,44,0
10,0.0,25,0,23,1
9,0.0,40,0,36,1
14,0.0,65,1,27,0
10,0.0,40,1,41,0
10,0.0,15,0,20,1
9,0.0,40,1,30,0
9,0.0,44,1,20,0
9,0.0,40,0,40,1
12,0.0,35,0,47,1
13,0.0,50,1,51,0
11,1120.6736632348056,50,1,40,3
2,0.0,40,0,25,1
9,0.0,40,0,50,1
9,0.0,45,1,26,0
9,0.0,44,1,62,0
10,0.0,40,0,34,1
9,0.0,35,0,28,1
10,0.0,40,0,37,1
10,1120.6736632348056,65,0,34,2
9,0.0,40,1,58,0
9,0.0,40,0,26,1
13,0.0,40,0,56,1
10,0.0,20,0,29,1
13,0.0,50,0,37,1
9,0.0,40,1,37,0
10,0.0,40,1,20,0
9,0.0,37,1,26,0
10,0.0,55,1,45,0
7,0.0,40,1,20,0
9,0.0,38,0,35,1
9,0.0,40,0,29,1
9,0.0,48,1,37,0
5,0.0,30,1,40,0
9,0.0,40,1,33,0
13,0.0,40,0,32,1
13,0.0,40,1,39,0
3,0.0,40,1,53,0
13,1120.6736632348056,40,1,33,3
4,0.0,50,1,60,0
13,0.0,60,1,43,0
9,0.0,65,1,29,0
15,0.0,40,1,40,0
10,0.0,40,1,62,0
6,0.0,40,1,30,0
10,0.0,15,0,18,1
10,0.0,36,0,49,1
9,0.0,42,1,57,0
9,0.0,40,0,37,1
9,0.0,20,1,66,0
9,0.0,35,1,50,0
9,0.0,40,1,24,0
10,0.0,45,1,31,0
12,0.0,30,0,38,1
9,0.0,50,1,37,0
9,0.0,30,1,62,0
9,0.0,48,1,54,0
3,0.0,40,1,56,0
9,0.0,35,1,24,0
9,0.0,50,1,29,0
9,0.0,35,1,53,0
9,0.0,40,1,56,0
9,0.0,50,1,38,0
6,0.0,55,1,52,0
12,0.0,38,0,28,1
10,0.0,50,0,46,1
11,0.0,40,0,43,1
10,0.0,40,0,24,1
9,0.0,70,1,64,0
11,1120.6736632348056,40,1,43,3
9,0.0,45,1,64,0
9,0.0,40,1,40,0
9,0.0,40,0,36,1
9,0.0,40,1,19,0
10,0.0,24,1,19,0
10,1120.6736632348056,40,0,55,2
14,0.0,61,1,41,0
10,0.0,50,1,36,0
10,0.0,40,1,23,0
9,1120.6736632348056,45,1,28,3
7,0.0,30,0,34,1
13,0.0,60,1,49,0
1,0.0,25,1,47,0
9,0.0,40,1,21,0
9,0.0,40,1,36,0
6,0.0,16,0,17,1
11,0.0,40,0,22,1
12,0.0,40,1,42,0
9,0.0,40,0,52,1
10,0.0,41,0,37,1
9,0.0,60,1,42,0
13,0.0,40,1,48,0
6,0.0,30,0,46,1
9,0.0,9,0,18,1
10,0.0,40,0,23,1
9,1120.6736632348056,40,1,90,3
9,0.0,40,1,47,0
13,0.0,40,0,40,1
9,0.0,8,0,33,1
13,0.0,35,1,36,0
5,0.0,60,1,38,0
9,0.0,40,0,31,1
6,0.0,40,0,52,1
10,0.0,40,0,21,1
13,0.0,45,1,35,0
9,0.0,43,1,54,0
10,0.0,40,1,37,0
9,0.0,40,0,52,1
13,1120.6736632348056,40,1,42,3
10,0.0,35,1,34,0
9,0.0,40,1,46,0
10,0.0,40,1,56,0
9,0.0,60,1,36,0
16,0.0,30,0,39,1
13,0.0,55,0,24,1
9,0.0,18,0,29,1
9,0.0,45,1,27,0
10,0.0,35,0,53,1
13,1120.6736632348056,40,1,36,3
7,0.0,35,1,27,0
10,0.0,45,0,48,1
13,0.0,45,0,59,1
9,0.0,40,1,29,0
10,0.0,35,1,21,0
9,0.0,32,0,29,1
13,0.0,55,1,32,0
9,0.0,36,1,23,0
13,0.0,50,1,42,0
6,0.0,20,1,68,0
10,0.0,99,1,51,0
5,0.0,60,1,36,0
10,0.0,25,0,25,1
9,0.0,40,1,70,0
12,0.0,60,1,29,0
1,0.0,15,0,53,1
9,1120.6736632348056,45,1,31,3
9,0.0,40,1,25,0
7,0.0,35,0,17,1
6,0.0,30,0,41,1
9,1120.6736632348056,42,1,72,3
9,0.0,40,0,34,1
14,1120.6736632348056,55,1,48,3
9,0.0,50,0,34,1
10,0.0,29,0,45,1
9,0.0,35,0,22,1
10,0.0,20,0,20,1
9,0.0,38,0,30,1
9,0.0,40,1,31,0
10,0.0,20,0,21,1
13,0.0,60,1,32,0
9,0.0,40,0,44,1
9,0.0,40,1,48,0
16,0.0,55,1,50,0
13,0.0,40,0,46,1
11,0.0,40,1,32,0
10,0.0,45,1,44,0
9,0.0,96,0,43,1
13,0.0,40,1,36,0
10,0.0,40,1,21,0
13,0.0,55,1,38,0
13,0.0,60,1,38,0
9,0.0,30,1,56,0
15,0.0,50,1,28,0
13,0.0,50,1,41,0
9,0.0,40,0,56,1
13,0.0,45,0,32,1
9,0.0,50,0,35,1
10,0.0,40,1,22,0
13,0.0,50,1,37,0
15,0.0,10,1,72,0
9,0.0,40,0,30,1
9,0.0,40,1,30,0
9,0.0,60,1,50,0
9,0.0,30,0,49,1
10,0.0,40,1,41,0
9,0.0,50,1,25,0
10,0.0,50,0,29,1
10,0.0,52,0,38,1
14,1120.6736632348056,40,0,34,2
9,0.0,50,1,38,0
13,0.0,40,1,26,0
13,0.0,40,0,23,1
14,1120.6736632348056,40,1,24,3
10,0.0,20,1,19,0
9,0.0,40,1,23,0
9,0.0,12,0,78,1
13,0.0,38,0,26,1
14,0.0,38,1,42,0
9,0.0,84,1,45,0
10,0.0,40,0,41,1
10,0.0,50,1,55,0
7,0.0,15,0,17,1
14,0.0,40,1,30,0
13,0.0,40,0,27,1
11,0.0,40,1,40,0
10,0.0,40,0,26,1
7,0.0,40,1,31,0
10,0.0,45,1,29,0
13,0.0,50,1,46,0
12,0.0,65,1,35,0
9,0.0,40,1,38,0
9,0.0,40,1,25,0
7,0.0,40,1,45,0
9,0.0,60,1,27,0
13,0.0,45,1,44,0
9,0.0,40,0,40,1
10,0.0,40,1,27,0
9,0.0,45,1,30,0
9,0.0,40,1,24,0
9,0.0,50,1,35,0
14,0.0,55,1,50,0
9,0.0,55,1,54,0
9,0.0,40,1,55,0
10,0.0,65,1,43,0
10,0.0,48,1,34,0
6,0.0,33,0,41,1
2,0.0,28,1,43,0
10,0.0,12,0,76,1
9,0.0,65,1,24,0
10,0.0,60,1,51,0
5,1120.6736632348056,60,1,55,3
10,0.0,20,1,23,0
10,0.0,35,1,23,0
9,0.0,40,1,43,0
10,0.0,50,1,39,0
3,0.0,35,0,57,1
10,0.0,45,1,27,0
13,0.0,40,1,54,0
10,0.0,20,1,37,0
14,0.0,50,1,44,0
10,0.0,40,1,62,0
14,0.0,50,1,40,0
9,0.0,40,1,29,0
8,0.0,40,1,26,0
9,0.0,40,1,18,0
9,1120.6736632348056,40,1,46,3
9,0.0,40,0,20,1
12,0.0,35,0,23,1
10,0.0,40,0,23,1
10,0.0,40,0,58,1
9,0.0,20,0,21,1
14,0.0,40,0,47,1
9,0.0,30,0,19,1
3,0.0,40,1,21,0
9,0.0,40,1,27,0
10,0.0,60,1,38,0
13,0.0,40,1,40,0
9,0.0,40,1,22,0
9,0.0,40,1,49,0
10,0.0,30,1,21,0
9,0.0,30,1,38,0
13,1120.6736632348056,40,1,66,3
11,1120.6736632348056,45,1,37,3
4,0.0,45,1,38,0
16,0.0,40,1,47,0
14,1120.6736632348056,45,1,47,3
10,0.0,60,1,53,0
9,0.0,48,1,36,0
9,0.0,40,0,63,1
10,0.0,40,0,46,1
14,0.0,50,1,28,0
6,0.0,70,0,40,1
3,0.0,40,1,31,0
11,0.0,40,1,45,0
14,0.0,70,1,50,0
9,0.0,40,1,41,0
7,0.0,40,1,46,0
14,1120.6736632348056,70,1,62,3
9,0.0,33,1,20,0
9,0.0,40,0,48,1
9,0.0,40,1,23,0
11,0.0,40,1,36,0
14,0.0,40,0,33,1
9,0.0,40,0,43,1
9,0.0,45,1,22,0
14,0.0,45,1,50,0
13,0.0,15,1,22,0
9,0.0,55,1,32,0
7,0.0,25,1,18,0
14,0.0,50,0,40,1
13,0.0,40,0,39,1
10,0.0,40,1,56,0
9,0.0,70,1,50,0
12,1120.6736632348056,50,1,39,3
10,0.0,40,1,33,0
13,0.0,40,0,30,1
16,0.0,40,1,45,0
10,0.0,22,1,20,0
10,0.0,99,1,44,0
13,0.0,40,0,36,1
9,0.0,40,0,37,1
9,0.0,40,1,33,0
9,0.0,6,1,71,0
14,0.0,40,1,44,0
9,0.0,40,1,46,0
9,0.0,60,1,43,0
9,0.0,20,1,38,0
13,0.0,40,1,30,0
12,0.0,40,1,44,0
12,0.0,40,1,41,0
1,0.0,40,1,33,0
10,0.0,38,1,61,0
14,1120.6736632348056,18,0,45,2
15,0.0,65,1,25,0
13,0.0,38,1,26,0
9,0.0,30,1,23,0
10,0.0,40,1,35,0
9,0.0,50,1,60,0
9,0.0,60,1,35,0
13,0.0,50,1,32,0
10,0.0,30,1,26,0
7,0.0,40,1,31,0
7,0.0,45,1,24,0
13,1120.6736632348056,32,1,31,3
13,0.0,60,1,49,0
10,0.0,40,0,37,1
13,0.0,55,1,43,0
10,0.0,40,0,31,1
9,0.0,35,0,34,1
10,0.0,40,1,34,0
15,0.0,50,1,35,0
10,0.0,38,1,29,0
11,1120.6736632348056,28,1,26,3
14,0.0,50,0,36,1
14,0.0,16,0,48,1
9,0.0,40,0,56,1
14,0.0,40,1,65,0
13,1120.6736632348056,40,1,28,3
13,0.0,30,0,48,1
9,0.0,12,1,64,0
9,0.0,40,1,31,0
9,0.0,40,1,44,0
13,0.0,40,1,34,0
10,0.0,37,0,54,1
10,0.0,40,0,51,1
3,0.0,40,0,38,1
7,0.0,16,0,18,1
9,0.0,40,0,64,1
10,0.0,60,1,26,0
13,0.0,25,0,36,1
12,0.0,60,1,46,0
10,1120.6736632348056,40,1,48,3
13,0.0,44,0,32,1
11,0.0,20,1,19,0
12,0.0,40,1,45,0
15,0.0,15,1,42,0
9,0.0,40,1,22,0
9,0.0,40,1,27,0
9,0.0,40,1,48,0
7,0.0,40,0,29,1
13,0.0,40,1,47,0
13,0.0,40,1,54,0
13,0.0,60,1,39,0
11,0.0,40,1,35,0
13,0.0,60,1,46,0
9,0.0,40,1,50,0
3,0.0,40,0,46,1
9,0.0,60,1,19,0
6,0.0,35,0,32,1
13,0.0,50,1,64,0
10,0.0,40,0,33,1
12,0.0,50,0,65,1
8,0.0,48,0,47,1
9,0.0,30,0,33,1
10,0.0,40,1,40,0
9,0.0,25,0,61,1
11,0.0,38,1,30,0
13,0.0,45,1,27,0
9,0.0,10,0,68,1
10,0.0,40,0,31,1
9,0.0,45,1,27,0
10,0.0,50,1,35,0
9,0.0,40,0,32,1
9,0.0,60,1,48,0
10,0.0,32,1,22,0
9,0.0,6,0,68,1
13,0.0,40,0,55,1
10,0.0,32,0,49,1
13,0.0,60,1,49,0
9,0.0,38,0,37,1
9,0.0,40,1,58,0
9,0.0,20,1,23,0
9,0.0,40,1,35,0
13,0.0,40,0,42,1
10,0.0,30,1,20,0
7,0.0,40,0,63,1
12,0.0,35,0,23,1
10,0.0,40,0,30,1
9,1120.6736632348056,45,1,40,3
13,0.0,40,0,22,1
10,0.0,25,1,21,0
7,0.0,20,1,72,0
10,0.0,45,1,28,0
13,0.0,40,1,36,0
13,0.0,40,1,40,0
9,0.0,40,0,53,1
10,0.0,16,0,22,1
9,0.0,60,0,53,1
13,0.0,15,0,39,1
11,1120.6736632348056,50,1,32,3
9,0.0,50,1,48,0
9,0.0,40,1,25,0
9,0.0,55,1,58,0
10,0.0,45,1,41,0
9,1120.6736632348056,40,1,36,3
10,0.0,40,1,36,0
9,0.0,45,1,28,0
13,0.0,40,1,37,0
13,0.0,40,0,35,1
10,0.0,33,1,50,0
13,0.0,60,1,47,0
10,0.0,40,1,21,0
9,0.0,40,1,49,0
9,0.0,40,1,38,0
14,0.0,50,1,28,0
13,0.0,40,1,29,0
7,0.0,35,1,31,0
9,0.0,52,1,30,0
9,0.0,44,1,30,0
7,0.0,50,1,30,0
9,0.0,40,1,38,0
13,0.0,45,1,27,0
13,1120.6736632348056,40,0,54,2
9,1120.6736632348056,38,1,32,3
13,1120.6736632348056,40,1,23,3
2,0.0,40,1,62,0
10,0.0,32,0,20,1
10,0.0,66,1,23,0
12,0.0,40,1,48,0
10,0.0,26,1,60,0
9,0.0,40,1,22,0
13,0.0,40,0,56,1
10,0.0,50,1,63,0
4,1120.6736632348056,10,0,73,2
13,0.0,40,0,22,1
9,0.0,40,0,51,1
9,0.0,40,1,39,0
9,0.0,50,1,31,0
10,0.0,40,1,52,0
13,0.0,40,1,46,0
13,0.0,24,0,32,1
9,0.0,40,1,46,0
3,0.0,25,1,46,0
14,1120.6736632348056,40,0,29,2
4,0.0,40,1,33,0
7,0.0,40,1,23,0
9,0.0,55,1,41,0
10,0.0,40,0,50,1
12,0.0,24,1,69,0
15,0.0,55,1,30,0
9,0.0,35,0,21,1
10,0.0,40,1,29,0
10,0.0,60,1,44,0
10,0.0,40,1,33,0
9,0.0,45,1,51,0
13,0.0,20,0,25,1
7,0.0,40,1,23,0
13,0.0,40,0,36,1
9,0.0,40,1,23,0
9,0.0,35,1,28,0
10,0.0,40,0,39,1
13,0.0,50,1,60,0
13,0.0,50,1,34,0
10,0.0,20,1,62,0
10,0.0,60,1,53,0
10,0.0,45,1,25,0
9,1120.6736632348056,40,1,36,3
12,0.0,45,1,29,0
10,0.0,35,0,31,1
6,0.0,40,1,44,0
14,0.0,60,1,49,0
3,0.0,40,1,38,0
15,1120.6736632348056,60,1,39,3
13,0.0,55,1,38,0
12,0.0,40,0,47,1
9,0.0,40,1,19,0
9,0.0,45,0,38,1
11,0.0,40,0,39,1
9,0.0,50,1,50,0
9,0.0,35,0,38,1
10,0.0,20,0,19,1
14,0.0,40,0,51,1
12,0.0,45,1,40,0
13,0.0,52,1,35,0
9,0.0,45,1,28,0
3,0.0,40,0,47,1
13,1120.6736632348056,50,1,51,3
10,0.0,48,0,34,1
3,0.0,20,0,17,1
11,1120.6736632348056,80,1,33,3
10,0.0,24,1,33,0
5,0.0,40,1,30,0
13,0.0,40,1,49,0
14,0.0,60,1,46,0
9,0.0,60,1,38,0
13,1120.6736632348056,50,1,43,3
9,0.0,40,0,32,1
9,0.0,40,0,26,1
10,0.0,24,0,21,1
9,0.0,11,0,28,1
10,0.0,40,0,36,1
15,0.0,40,1,55,0
4,0.0,40,1,56,0
16,0.0,45,1,33,0
5,1120.6736632348056,40,1,49,3
14,0.0,40,1,47,0
13,0.0,1,1,62,0
14,0.0,40,0,42,1
9,0.0,50,1,41,0
3,0.0,30,1,31,0
9,1120.6736632348056,70,1,48,3
10,0.0,40,0,32,1
9,0.0,53,1,19,0
9,0.0,40,1,47,0
9,0.0,60,1,24,0
7,0.0,28,1,18,0
4,0.0,40,1,58,0
9,0.0,40,1,49,0
9,0.0,35,0,31,1
10,0.0,40,0,23,1
9,0.0,77,1,32,0
10,0.0,10,1,22,0
9,0.0,99,1,51,0
9,0.0,72,1,39,0
6,0.0,40,0,31,1
10,0.0,40,1,38,0
7,0.0,40,1,68,0
10,0.0,40,1,37,0
10,0.0,50,1,25,0
9,0.0,38,0,55,1
9,0.0,36,1,32,0
14,0.0,40,1,51,0
16,0.0,40,1,36,0
9,0.0,40,1,46,0
16,0.0,40,1,55,0
16,0.0,40,0,51,1
9,0.0,40,1,50,0
9,0.0,65,1,47,0
10,0.0,40,1,42,0
11,0.0,40,1,48,0
12,0.0,35,1,35,0
9,0.0,40,1,36,0
9,0.0,40,1,31,0
10,1120.6736632348056,44,1,45,3
7,0.0,50,1,56,0
10,0.0,40,0,36,1
13,0.0,40,1,26,0
13,0.0,40,1,37,0
12,0.0,35,1,38,0
9,0.0,40,1,34,0
10,0.0,25,0,37,1
10,0.0,40,1,52,0
7,0.0,32,0,20,1
13,0.0,40,1,43,0
14,0.0,40,1,33,0
9,0.0,40,1,63,0
9,0.0,20,0,67,1
11,0.0,40,1,24,0
10,0.0,40,1,29,0
9,0.0,40,1,37,0
10,0.0,60,1,54,0
9,0.0,45,1,57,0
11,0.0,50,1,36,0
15,0.0,45,1,41,0
10,0.0,45,1,48,0
13,0.0,65,1,24,0
10,0.0,60,0,29,1
9,0.0,20,0,44,1
9,0.0,60,0,45,1
10,0.0,40,0,27,1
13,0.0,40,1,36,0
12,0.0,50,1,36,0
13,0.0,55,1,32,0
9,0.0,20,0,18,1
11,0.0,45,1,39,0
9,0.0,40,0,25,1
8,0.0,40,1,26,0
15,0.0,40,1,63,0
9,0.0,45,1,50,0
2,0.0,40,1,47,0
6,0.0,15,0,17,1
9,1120.6736632348056,40,1,46,3
10,1120.6736632348056,70,0,34,2
13,0.0,45,1,26,0
6,0.0,40,1,48,0
15,0.0,60,1,47,0
9,0.0,40,1,40,0
10,0.0,40,0,21,1
13,0.0,40,1,37,0
10,0.0,40,1,41,0
9,0.0,35,1,34,0
10,0.0,50,1,47,0
10,1120.6736632348056,60,1,39,3
11,0.0,40,1,36,0
9,0.0,40,0,29,1
9,0.0,40,0,46,1
11,0.0,30,0,77,1
13,0.0,40,1,27,0
9,0.0,40,0,19,1
11,0.0,40,0,38,1
7,0.0,6,0,18,1
10,0.0,35,1,54,0
9,0.0,50,1,33,0
10,0.0,40,1,45,0
13,0.0,50,1,28,0
13,0.0,43,1,26,0
13,0.0,50,0,26,1
9,0.0,40,0,41,1
9,0.0,40,1,21,0
14,0.0,40,1,38,0
13,0.0,40,1,26,0
10,0.0,50,1,49,0
10,0.0,40,1,26,0
9,0.0,40,1,43,0
10,0.0,25,1,22,0
9,0.0,45,1,73,0
3,0.0,35,1,33,0
9,0.0,40,1,25,0
9,0.0,40,1,36,0
13,0.0,45,1,42,0
11,0.0,16,1,54,0
12,0.0,55,0,33,1
13,0.0,40,0,79,1
13,1120.6736632348056,40,1,48,3
14,0.0,45,1,52,0
9,0.0,38,1,23,0
9,0.0,40,1,25,0
10,0.0,40,0,54,1
10,0.0,40,1,47,0
9,0.0,16,0,21,1
14,1120.6736632348056,40,1,45,3
13,0.0,40,1,22,0
9,0.0,40,0,27,1
13,0.0,40,1,51,0
10,0.0,60,0,56,1
9,0.0,50,1,31,0
14,0.0,50,1,36,0
11,0.0,48,1,46,0
13,0.0,40,0,24,1
9,1120.6736632348056,40,1,47,3
13,0.0,40,1,29,0
11,0.0,48,1,34,0
9,0.0,42,1,26,0
7,0.0,25,1,19,0
14,0.0,40,1,42,0
9,0.0,30,0,42,1
9,1120.6736632348056,40,1,35,3
11,0.0,45,1,43,0
9,0.0,15,0,17,1
11,0.0,40,0,38,1
11,0.0,40,0,33,1
9,0.0,40,0,20,1
9,0.0,44,0,48,1
9,0.0,40,1,38,0
13,1120.6736632348056,40,1,46,3
10,0.0,6,0,72,1
9,0.0,40,1,30,0
9,0.0,40,1,31,0
10,0.0,40,1,29,0
7,0.0,20,1,83,0
9,0.0,40,1,61,0
14,0.0,32,0,42,1
9,0.0,40,1,23,0
10,0.0,18,0,20,1
9,0.0,38,0,42,1
9,0.0,20,1,27,0
13,0.0,50,1,44,0
14,0.0,40,1,62,0
9,0.0,60,1,66,0
9,0.0,45,0,32,1
9,0.0,50,1,30,0
12,1120.6736632348056,40,1,43,3
12,0.0,45,0,56,1
3,0.0,40,1,64,0
10,0.0,30,1,31,0
10,0.0,55,0,46,1
9,0.0,32,0,45,1
9,0.0,48,1,52,0
9,0.0,30,0,19,1
9,0.0,40,0,34,1
13,0.0,50,1,57,0
5,0.0,38,0,30,1
13,0.0,60,1,39,0
13,0.0,40,1,41,0
10,0.0,50,0,31,1
13,1120.6736632348056,55,1,39,3
7,0.0,36,1,20,0
9,0.0,50,1,26,0
9,0.0,40,1,36,0
13,0.0,40,1,29,0
10,0.0,60,1,24,0
13,0.0,70,0,28,1
9,0.0,35,1,36,0
9,0.0,40,1,42,0
10,0.0,40,1,34,0
13,0.0,40,0,27,1
9,0.0,60,1,39,0
10,0.0,44,1,50,0
15,0.0,40,1,26,0
14,0.0,60,1,52,0
12,0.0,48,1,32,0
10,0.0,30,1,19,0
7,0.0,60,1,36,0
10,0.0,55,1,28,0
13,0.0,45,1,45,0
12,0.0,32,0,25,1
12,0.0,40,1,42,0
10,0.0,40,1,24,0
5,0.0,30,1,55,0
15,0.0,40,1,59,0
10,0.0,40,0,31,1
8,0.0,40,1,28,0
13,0.0,40,1,30,0
10,0.0,10,0,19,1
9,0.0,40,1,22,0
6,0.0,30,1,20,0
13,0.0,40,1,23,0
7,0.0,40,1,19,0
9,0.0,30,1,19,0
10,0.0,55,1,22,0
10,0.0,25,1,21,0
14,0.0,40,1,53,0
13,0.0,40,1,46,0
9,0.0,40,1,20,0
14,1120.6736632348056,40,0,42,2
14,0.0,60,1,65,0
9,0.0,40,1,55,0
9,0.0,18,1,18,0
9,0.0,40,1,33,0
6,0.0,40,1,21,0
9,0.0,40,0,47,1
9,0.0,40,1,34,0
9,0.0,40,0,22,1
7,0.0,40,0,61,1
9,0.0,7,1,79,0
8,0.0,20,1,18,0
10,0.0,40,0,39,1
13,1120.6736632348056,45,1,49,3
9,0.0,40,0,31,1
7,0.0,40,1,47,0
11,0.0,50,1,36,0
9,0.0,45,1,25,0
14,0.0,65,0,50,1
9,0.0,40,1,41,0
10,0.0,20,0,18,1
9,0.0,40,1,38,0
13,1120.6736632348056,50,1,38,3
13,0.0,50,1,37,0
10,0.0,15,0,19,1
9,0.0,15,0,22,1
10,0.0,75,0,19,1
10,0.0,40,1,56,0
10,0.0,30,0,20,1
11,0.0,25,1,52,0
9,0.0,40,1,35,0
9,0.0,56,1,29,0
10,0.0,36,0,23,1
10,0.0,40,0,33,1
3,0.0,30,1,17,0
12,0.0,40,0,36,1
9,0.0,40,1,21,0
7,0.0,20,0,28,1
10,0.0,12,0,19,1
9,0.0,50,1,51,0
10,0.0,30,0,38,1
10,0.0,35,1,19,0
11,1120.6736632348056,70,0,46,2
13,0.0,70,1,42,0
8,0.0,25,1,19,0
9,0.0,55,1,29,0
14,0.0,45,1,39,0
9,0.0,40,1,21,0
9,0.0,40,1,30,0
9,0.0,48,1,38,0
9,0.0,40,0,47,1
3,0.0,40,1,34,0
9,0.0,40,1,46,0
9,0.0,24,0,20,1
15,0.0,99,1,46,0
1,0.0,40,0,50,1
9,0.0,40,1,35,0
9,0.0,40,1,32,0
10,0.0,25,0,22,1
5,0.0,16,1,37,0
9,0.0,10,1,25,0
14,0.0,40,0,38,1
13,0.0,40,1,39,0
9,0.0,40,1,22,0
12,1120.6736632348056,45,1,25,3
13,0.0,50,0,25,1
9,0.0,20,0,65,1
9,0.0,30,1,72,0
13,0.0,38,0,25,1
10,0.0,40,0,22,1
10,0.0,40,1,36,0
10,0.0,40,1,27,0
13,0.0,40,0,33,1
10,0.0,40,1,28,0
13,0.0,40,1,30,0
10,0.0,37,0,24,1
9,0.0,40,1,26,0
10,0.0,40,1,38,0
3,0.0,40,1,20,0
9,0.0,40,1,38,0
9,0.0,40,1,75,0
10,0.0,32,0,35,1
9,0.0,40,1,50,0
7,0.0,40,1,23,0
9,0.0,12,0,74,1
9,0.0,40,1,38,0
9,0.0,60,0,43,1
10,1120.6736632348056,40,1,53,3
9,0.0,40,1,21,0
9,0.0,40,1,33,0
2,0.0,40,1,55,0
13,0.0,10,0,23,1
9,0.0,40,1,49,0
12,0.0,40,1,62,0
7,0.0,17,1,17,0
9,0.0,50,1,25,0
9,0.0,50,1,33,0
9,0.0,55,1,34,0
10,0.0,40,1,20,0
9,0.0,40,0,52,1
6,0.0,50,1,31,0
9,0.0,40,1,35,0
13,0.0,40,1,28,0
13,0.0,40,1,31,0
9,0.0,48,1,36,0
6,0.0,20,1,17,0
9,0.0,32,0,27,1
10,0.0,40,1,38,0
5,0.0,40,1,38,0
9,0.0,52,1,44,0
10,0.0,40,1,41,0
9,0.0,40,1,30,0
10,0.0,20,0,20,1
14,0.0,60,1,39,0
9,1120.6736632348056,99,1,37,3
13,0.0,10,0,63,1
7,0.0,12,0,18,1
10,0.0,20,1,21,0
14,0.0,40,0,34,1
8,0.0,25,1,17,0
10,0.0,50,1,32,0
9,0.0,40,0,37,1
9,0.0,38,1,28,0
10,0.0,25,0,20,1
10,0.0,50,1,29,0
9,0.0,40,1,32,0
10,0.0,40,0,27,1
14,0.0,38,0,44,1
9,0.0,40,1,25,0
7,0.0,60,1,38,0
6,0.0,40,0,52,1
15,1120.6736632348056,35,1,68,3
4,0.0,30,0,55,1
9,0.0,50,1,41,0
7,0.0,40,0,36,1
13,0.0,48,1,35,0
13,0.0,45,1,62,0
10,0.0,40,0,32,1
13,0.0,60,1,57,0
13,1120.6736632348056,20,0,42,2
9,0.0,40,0,47,1
7,1120.6736632348056,30,0,34,2
9,0.0,40,1,19,0
7,0.0,40,1,36,0
10,0.0,40,1,37,0
10,0.0,40,1,57,0
12,0.0,40,1,43,0
13,0.0,50,1,51,0
14,0.0,50,1,48,0
13,0.0,20,1,50,0
13,0.0,40,0,28,1
9,0.0,40,1,26,0
12,0.0,50,0,35,1
9,0.0,40,0,26,1
14,0.0,40,0,32,1
